:seed-thresh:cluster-thresh:min-support:count:num-matches
0.6,0.8999999999999999,0.04,1064,9
0.6,0.5,0.01,1010,9
0.6,0.5,0.02,1010,9
0.6,0.5,0.03,1010,9
0.6,0.5,0.04,1010,9
0.6,0.6,0.01,1053,9
0.6,0.6,0.02,1053,9
0.6,0.6,0.03,1053,9
0.6,0.6,0.04,1053,9
0.6,0.7,0.01,1062,9
0.6,0.7,0.02,1062,9
0.6,0.7,0.03,1062,9
0.6,0.7,0.04,1062,9
0.6,0.7999999999999999,0.01,1062,9
0.6,0.7999999999999999,0.02,1062,9
0.6,0.7999999999999999,0.03,1062,9
0.6,0.7999999999999999,0.04,1062,9
0.6,0.8999999999999999,0.01,1064,9
0.6,0.8999999999999999,0.02,1064,9
0.6,0.8999999999999999,0.03,1064,9
0.6,0.8999999999999999,0.04,1064,9
0.6,0.5,0.01,865,8
0.6,0.5,0.02,865,8
0.6,0.5,0.03,865,8
0.6,0.5,0.04,865,8
0.6,0.6,0.01,931,9
0.6,0.6,0.02,931,9
0.6,0.6,0.03,931,9
0.6,0.6,0.04,931,9
0.6,0.7,0.01,997,9
0.6,0.7,0.02,997,9
0.6,0.7,0.03,997,9
0.6,0.7,0.04,997,9
0.6,0.7999999999999999,0.01,1046,9
0.6,0.7999999999999999,0.02,1046,9
0.6,0.7999999999999999,0.03,1046,9
0.6,0.7999999999999999,0.04,1046,9
0.6,0.8999999999999999,0.01,1058,9
0.6,0.8999999999999999,0.02,1058,9
0.6,0.8999999999999999,0.03,1058,9
0.6,0.8999999999999999,0.04,1058,9
0.6,0.5,0.01,457,8
0.6,0.5,0.02,457,8
0.6,0.5,0.03,457,8
0.6,0.5,0.04,457,8
0.6,0.6,0.01,542,8
0.6,0.6,0.02,542,8
0.6,0.6,0.03,542,8
0.6,0.6,0.04,542,8
0.6,0.7,0.01,642,8
0.6,0.7,0.02,642,8
0.6,0.7,0.03,642,8
0.6,0.7,0.04,642,8
0.6,0.7999999999999999,0.01,754,8
0.6,0.7999999999999999,0.02,754,8
0.6,0.7999999999999999,0.03,754,8
0.6,0.7999999999999999,0.04,754,8
0.6,0.8999999999999999,0.01,789,9
0.6,0.8999999999999999,0.02,789,9
0.6,0.8999999999999999,0.03,789,9
0.6,0.8999999999999999,0.04,789,9
0.7,0.5,0.01,1064,9
0.7,0.5,0.02,1064,9
0.7,0.5,0.03,1064,9
0.7,0.5,0.04,1064,9
0.7,0.6,0.01,1064,9
0.7,0.6,0.02,1064,9
0.7,0.6,0.03,1064,9
0.7,0.6,0.04,1064,9
0.7,0.7,0.01,1064,9
0.7,0.7,0.02,1064,9
0.7,0.7,0.03,1064,9
0.7,0.7,0.04,1064,9
0.7,0.7999999999999999,0.01,1064,9
0.7,0.7999999999999999,0.02,1064,9
0.7,0.7999999999999999,0.03,1064,9
0.7,0.7999999999999999,0.04,1064,9
0.7,0.8999999999999999,0.01,1064,9
0.7,0.8999999999999999,0.02,1064,9
0.7,0.8999999999999999,0.03,1064,9
0.7,0.8999999999999999,0.04,1064,9
0.7,0.5,0.01,1052,9
0.7,0.5,0.02,1052,9
0.7,0.5,0.03,1052,9
0.7,0.5,0.04,1052,9
0.7,0.6,0.01,1064,9
0.7,0.6,0.02,1064,9
0.7,0.6,0.03,1064,9
0.7,0.6,0.04,1064,9
0.7,0.7,0.01,1064,9
0.7,0.7,0.02,1064,9
0.7,0.7,0.03,1064,9
0.7,0.7,0.04,1064,9
0.7,0.7999999999999999,0.01,1064,9
0.7,0.7999999999999999,0.02,1064,9
0.7,0.7999999999999999,0.03,1064,9
0.7,0.7999999999999999,0.04,1064,9
0.7,0.8999999999999999,0.01,1064,9
0.7,0.8999999999999999,0.02,1064,9
0.7,0.8999999999999999,0.03,1064,9
0.7,0.8999999999999999,0.04,1064,9
0.7,0.5,0.01,1001,9
0.7,0.5,0.02,1001,9
0.7,0.5,0.03,1001,9
0.7,0.5,0.04,1001,9
0.7,0.6,0.01,1049,9
0.7,0.6,0.02,1049,9
0.7,0.6,0.03,1049,9
0.7,0.6,0.04,1049,9
0.7,0.7,0.01,1061,9
0.7,0.7,0.02,1061,9
0.7,0.7,0.03,1061,9
0.7,0.7,0.04,1061,9
0.7,0.7999999999999999,0.01,1063,9
0.7,0.7999999999999999,0.02,1063,9
0.7,0.7999999999999999,0.03,1063,9
0.7,0.7999999999999999,0.04,1063,9
0.7,0.8999999999999999,0.01,1064,9
0.7,0.8999999999999999,0.02,1064,9
0.7,0.8999999999999999,0.03,1064,9
0.7,0.8999999999999999,0.04,1064,9
0.7,0.5,0.01,846,8
0.7,0.5,0.02,846,8
0.7,0.5,0.03,846,8
0.7,0.5,0.04,846,8
0.7,0.6,0.01,931,9
0.7,0.6,0.02,931,9
0.7,0.6,0.03,931,9
0.7,0.6,0.04,931,9
0.7,0.7,0.01,986,9
0.7,0.7,0.02,986,9
0.7,0.7,0.03,986,9
0.7,0.7,0.04,986,9
0.7,0.7999999999999999,0.01,1045,9
0.7,0.7999999999999999,0.02,1045,9
0.7,0.7999999999999999,0.03,1045,9
0.7,0.7999999999999999,0.04,1045,9
0.7,0.8999999999999999,0.01,1057,9
0.7,0.8999999999999999,0.02,1057,9
0.7,0.8999999999999999,0.03,1057,9
0.7,0.8999999999999999,0.04,1057,9
0.7,0.5,0.01,369,5
0.7,0.5,0.02,369,5
0.7,0.5,0.03,369,5
0.7,0.5,0.04,369,5
0.7,0.6,0.01,521,8
0.7,0.6,0.02,521,8
0.7,0.6,0.03,521,8
0.7,0.6,0.04,521,8
0.7,0.7,0.01,644,8
0.7,0.7,0.02,644,8
0.7,0.7,0.03,644,8
0.7,0.7,0.04,644,8
0.7,0.7999999999999999,0.01,733,8
0.7,0.7999999999999999,0.02,733,8
0.7,0.7999999999999999,0.03,733,8
0.7,0.7999999999999999,0.04,733,8
0.7,0.8999999999999999,0.01,787,9
0.7,0.8999999999999999,0.02,787,9
0.7,0.8999999999999999,0.03,787,9
0.7,0.8999999999999999,0.04,787,9
0.7999999999999999,0.5,0.01,1064,9
0.7999999999999999,0.5,0.02,1064,9
0.7999999999999999,0.5,0.03,1064,9
0.7999999999999999,0.5,0.04,1064,9
0.7999999999999999,0.6,0.01,1064,9
0.7999999999999999,0.6,0.02,1064,9
0.7999999999999999,0.6,0.03,1064,9
0.7999999999999999,0.6,0.04,1064,9
0.7999999999999999,0.7,0.01,1064,9
0.7999999999999999,0.7,0.02,1064,9
0.7999999999999999,0.7,0.03,1064,9
0.7999999999999999,0.7,0.04,1064,9
0.7999999999999999,0.7999999999999999,0.01,1064,9
0.7999999999999999,0.7999999999999999,0.02,1064,9
0.7999999999999999,0.7999999999999999,0.03,1064,9
0.7999999999999999,0.7999999999999999,0.04,1064,9
0.7999999999999999,0.8999999999999999,0.01,1064,9
0.7999999999999999,0.8999999999999999,0.02,1064,9
0.7999999999999999,0.8999999999999999,0.03,1064,9
0.7999999999999999,0.8999999999999999,0.04,1064,9
0.7999999999999999,0.5,0.01,1047,9
0.7999999999999999,0.5,0.02,1047,9
0.7999999999999999,0.5,0.03,1047,9
0.7999999999999999,0.5,0.04,1047,9
0.7999999999999999,0.6,0.01,1060,9
0.7999999999999999,0.6,0.02,1060,9
0.7999999999999999,0.6,0.03,1060,9
0.7999999999999999,0.6,0.04,1060,9
0.7999999999999999,0.7,0.01,1064,9
0.7999999999999999,0.7,0.02,1064,9
0.7999999999999999,0.7,0.03,1064,9
0.7999999999999999,0.7,0.04,1064,9
0.7999999999999999,0.7999999999999999,0.01,1064,9
0.7999999999999999,0.7999999999999999,0.02,1064,9
0.7999999999999999,0.7999999999999999,0.03,1064,9
0.7999999999999999,0.7999999999999999,0.04,1064,9
0.7999999999999999,0.8999999999999999,0.01,1064,9
0.7999999999999999,0.8999999999999999,0.02,1064,9
0.7999999999999999,0.8999999999999999,0.03,1064,9
0.7999999999999999,0.8999999999999999,0.04,1064,9
0.7999999999999999,0.5,0.01,989,9
0.7999999999999999,0.5,0.02,989,9
0.7999999999999999,0.5,0.03,989,9
0.7999999999999999,0.5,0.04,989,9
0.7999999999999999,0.6,0.01,1012,9
0.7999999999999999,0.6,0.02,1012,9
0.7999999999999999,0.6,0.03,1012,9
0.7999999999999999,0.6,0.04,1012,9
0.7999999999999999,0.7,0.01,1060,9
0.7999999999999999,0.7,0.02,1060,9
0.7999999999999999,0.7,0.03,1060,9
0.7999999999999999,0.7,0.04,1060,9
0.7999999999999999,0.7999999999999999,0.01,1062,9
0.7999999999999999,0.7999999999999999,0.02,1062,9
0.7999999999999999,0.7999999999999999,0.03,1062,9
0.7999999999999999,0.7999999999999999,0.04,1062,9
0.7999999999999999,0.8999999999999999,0.01,1064,9
0.7999999999999999,0.8999999999999999,0.02,1064,9
0.7999999999999999,0.8999999999999999,0.03,1064,9
0.7999999999999999,0.8999999999999999,0.04,1064,9
0.7999999999999999,0.5,0.01,828,9
0.7999999999999999,0.5,0.02,828,9
0.7999999999999999,0.5,0.03,828,9
0.7999999999999999,0.5,0.04,828,9
0.7999999999999999,0.6,0.01,866,9
0.7999999999999999,0.6,0.02,866,9
0.7999999999999999,0.6,0.03,866,9
0.7999999999999999,0.6,0.04,866,9
0.7999999999999999,0.7,0.01,965,9
0.7999999999999999,0.7,0.02,965,9
0.7999999999999999,0.7,0.03,965,9
0.7999999999999999,0.7,0.04,965,9
0.7999999999999999,0.7999999999999999,0.01,1028,9
0.7999999999999999,0.7999999999999999,0.02,1028,9
0.7999999999999999,0.7999999999999999,0.03,1028,9
0.7999999999999999,0.7999999999999999,0.04,1028,9
0.7999999999999999,0.8999999999999999,0.01,1051,9
0.7999999999999999,0.8999999999999999,0.02,1051,9
0.7999999999999999,0.8999999999999999,0.03,1051,9
0.7999999999999999,0.8999999999999999,0.04,1051,9
0.7999999999999999,0.5,0.01,326,5
0.7999999999999999,0.5,0.02,326,5
0.7999999999999999,0.5,0.03,326,5
0.7999999999999999,0.5,0.04,326,5
0.7999999999999999,0.6,0.01,497,8
0.7999999999999999,0.6,0.02,497,8
0.7999999999999999,0.6,0.03,497,8
0.7999999999999999,0.6,0.04,497,8
0.7999999999999999,0.7,0.01,573,8
0.7999999999999999,0.7,0.02,573,8
0.7999999999999999,0.7,0.03,573,8
0.7999999999999999,0.7,0.04,573,8
0.7999999999999999,0.7999999999999999,0.01,709,8
0.7999999999999999,0.7999999999999999,0.02,709,8
0.7999999999999999,0.7999999999999999,0.03,709,8
0.7999999999999999,0.7999999999999999,0.04,709,8
0.7999999999999999,0.8999999999999999,0.01,763,9
0.7999999999999999,0.8999999999999999,0.02,763,9
0.7999999999999999,0.8999999999999999,0.03,763,9
0.7999999999999999,0.8999999999999999,0.04,763,9
0.8999999999999999,0.5,0.01,1064,9
0.8999999999999999,0.5,0.02,1064,9
0.8999999999999999,0.5,0.03,1064,9
0.8999999999999999,0.5,0.04,1064,9
0.8999999999999999,0.6,0.01,1064,9
0.8999999999999999,0.6,0.02,1064,9
0.8999999999999999,0.6,0.03,1064,9
0.8999999999999999,0.6,0.04,1064,9
0.8999999999999999,0.7,0.01,1064,9
0.8999999999999999,0.7,0.02,1064,9
0.8999999999999999,0.7,0.03,1064,9
0.8999999999999999,0.7,0.04,1064,9
0.8999999999999999,0.7999999999999999,0.01,1064,9
0.8999999999999999,0.7999999999999999,0.02,1064,9
0.8999999999999999,0.7999999999999999,0.03,1064,9
0.8999999999999999,0.7999999999999999,0.04,1064,9
0.8999999999999999,0.8999999999999999,0.01,1064,9
0.8999999999999999,0.8999999999999999,0.02,1064,9
0.8999999999999999,0.8999999999999999,0.03,1064,9
0.8999999999999999,0.8999999999999999,0.04,1064,9
0.8999999999999999,0.5,0.01,1016,9
0.8999999999999999,0.5,0.02,1016,9
0.8999999999999999,0.5,0.03,1016,9
0.8999999999999999,0.5,0.04,1016,9
0.8999999999999999,0.6,0.01,1056,9
0.8999999999999999,0.6,0.02,1056,9
0.8999999999999999,0.6,0.03,1056,9
0.8999999999999999,0.6,0.04,1056,9
0.8999999999999999,0.7,0.01,1063,9
0.8999999999999999,0.7,0.02,1063,9
0.8999999999999999,0.7,0.03,1063,9
0.8999999999999999,0.7,0.04,1063,9
0.8999999999999999,0.7999999999999999,0.01,1064,9
0.8999999999999999,0.7999999999999999,0.02,1064,9
0.8999999999999999,0.7999999999999999,0.03,1064,9
0.8999999999999999,0.7999999999999999,0.04,1064,9
0.8999999999999999,0.8999999999999999,0.01,1064,9
0.8999999999999999,0.8999999999999999,0.02,1064,9
0.8999999999999999,0.8999999999999999,0.03,1064,9
0.8999999999999999,0.8999999999999999,0.04,1064,9
0.8999999999999999,0.5,0.01,940,9
0.8999999999999999,0.5,0.02,940,9
0.8999999999999999,0.5,0.03,940,9
0.8999999999999999,0.5,0.04,940,9
0.8999999999999999,0.6,0.01,988,9
0.8999999999999999,0.6,0.02,988,9
0.8999999999999999,0.6,0.03,988,9
0.8999999999999999,0.6,0.04,988,9
0.8999999999999999,0.7,0.01,1058,9
0.8999999999999999,0.7,0.02,1058,9
0.8999999999999999,0.7,0.03,1058,9
0.8999999999999999,0.7,0.04,1058,9
0.8999999999999999,0.7999999999999999,0.01,1061,9
0.8999999999999999,0.7999999999999999,0.02,1061,9
0.8999999999999999,0.7999999999999999,0.03,1061,9
0.8999999999999999,0.7999999999999999,0.04,1061,9
0.8999999999999999,0.8999999999999999,0.01,1064,9
0.8999999999999999,0.8999999999999999,0.02,1064,9
0.8999999999999999,0.8999999999999999,0.03,1064,9
0.8999999999999999,0.8999999999999999,0.04,1064,9
0.8999999999999999,0.5,0.01,711,9
0.8999999999999999,0.5,0.02,711,9
0.8999999999999999,0.5,0.03,711,9
0.8999999999999999,0.5,0.04,711,9
0.8999999999999999,0.6,0.01,773,9
0.8999999999999999,0.6,0.02,773,9
0.8999999999999999,0.6,0.03,773,9
0.8999999999999999,0.6,0.04,773,9
0.8999999999999999,0.7,0.01,912,9
0.8999999999999999,0.7,0.02,912,9
0.8999999999999999,0.7,0.03,912,9
0.8999999999999999,0.7,0.04,912,9
0.8999999999999999,0.7999999999999999,0.01,1014,9
0.8999999999999999,0.7999999999999999,0.02,1014,9
0.8999999999999999,0.7999999999999999,0.03,1014,9
0.8999999999999999,0.7999999999999999,0.04,1014,9
0.8999999999999999,0.8999999999999999,0.01,1048,9
0.8999999999999999,0.8999999999999999,0.02,1048,9
0.8999999999999999,0.8999999999999999,0.03,1048,9
0.8999999999999999,0.8999999999999999,0.04,1048,9
0.8999999999999999,0.5,0.01,255,5
0.8999999999999999,0.5,0.02,255,5
0.8999999999999999,0.5,0.03,255,5
0.8999999999999999,0.5,0.04,255,5
0.8999999999999999,0.6,0.01,255,5
0.8999999999999999,0.6,0.02,255,5
0.8999999999999999,0.6,0.03,255,5
0.8999999999999999,0.6,0.04,255,5
0.8999999999999999,0.7,0.01,350,5
0.8999999999999999,0.7,0.02,350,5
0.8999999999999999,0.7,0.03,350,5
0.8999999999999999,0.7,0.04,350,5
0.8999999999999999,0.7999999999999999,0.01,476,5
0.8999999999999999,0.7999999999999999,0.02,476,5
0.8999999999999999,0.7999999999999999,0.03,476,5
0.8999999999999999,0.7999999999999999,0.04,476,5
0.8999999999999999,0.8999999999999999,0.01,663,7
0.8999999999999999,0.8999999999999999,0.02,663,7
0.8999999999999999,0.8999999999999999,0.03,663,7
0.8999999999999999,0.8999999999999999,0.04,663,7
